,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08340272,0.08343835,0.08326952,0.08339675,0.08332883,0.08314426,0.083294734,0.08338939,0.08344577,0.0833724,0.08324817,0.08326903
AMI,2.3787666e-06,2.3806208e-06,2.377654e-06,2.3817172e-06,2.379719e-06,2.3838663e-06,0.25025564,0.25002486,0.24990198,0.24979866,2.3772043e-06,2.3771936e-06
IMI,6.2661127e-07,6.264027e-07,0.33337027,0.33327073,0.33335343,6.293042e-07,6.284291e-07,6.2798216e-07,6.276763e-07,6.275724e-07,6.271895e-07,6.2673206e-07
Lateral-involved,0.22969185,0.2300751,0.01269041,0.012734716,0.012710003,6.460296e-22,0.012765789,0.012734189,0.012716489,0.0040225713,0.23000069,0.22985809
