,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08335998,0.083291985,0.08340766,0.083376296,0.08340783,0.083353855,0.08326742,0.08324247,0.08324956,0.08330251,0.08336186,0.08337851
AMI,0.007340506,0.0073475875,0.0073248693,0.0073296493,0.007323284,0.007308318,0.23523603,0.23552631,0.23546639,0.23514067,0.0073239272,0.0073325234
IMI,0.0060404,0.006043152,0.31508982,0.31537828,0.31516722,0.0060457685,0.006044521,0.006041538,0.006039673,0.0060369475,0.0060349866,0.0060377717
LMI,0.23523721,0.23526828,0.0073397607,0.0073394314,0.0073420843,0.007350794,0.007358492,0.0073594097,0.007355644,0.0073471945,0.23548843,0.23521356
