strategy,avg_test_main_macro_f1,std_test_main_macro_f1,avg_test_main_micro_f1,std_test_main_micro_f1,avg_test_main_weighted_f1,std_test_main_weighted_f1,avg_test_accuracy,std_test_accuracy,avg_test_balanced_accuracy,std_test_balanced_accuracy,avg_test_macro_auc,std_test_macro_auc,avg_test_loss,std_test_loss,best_fold_for_strategy
partial_finetune,0.8698244686275688,0.02077532806020273,0.873767258382643,0.020017537603732215,0.8727614837488675,0.020109546581237606,0.873767258382643,0.020017537603732215,0.8783298432861038,0.019023092672312614,0.9834550614636088,0.0032474782847634917,0.37762344186827973,0.04611914977058926,1
full_finetune,0.8538042478212124,0.023651793408083197,0.8599605522682445,0.024357177584277065,0.8590827509892586,0.02485503484073119,0.8599605522682445,0.024357177584277065,0.8689136951594394,0.019806160895320706,0.9800717713859527,0.0032335990844271794,0.6034311714903607,0.0690245590170641,5
frozen_backbone,0.7302831627582371,0.06945678226753327,0.7487179487179487,0.04730850539106932,0.7421736426726134,0.05552705350937031,0.7487179487179487,0.04730850539106932,0.7058526338952378,0.06729045176630696,0.9679077003805482,0.006178707263484136,0.5274135875278676,0.03559359651429529,3
no_pretrain,0.714174399360656,0.08248959656488153,0.7510848126232742,0.06197187183165434,0.7411719734005195,0.06757906329217919,0.7510848126232742,0.06197187183165434,0.7048897779926986,0.08282673286834236,0.9374605611437993,0.014702095316240747,0.98953270296726,0.2469353415739532,3
