strategy,fold,status,error,train_main_macro_f1,val_main_macro_f1,test_main_macro_f1,test_main_micro_f1,test_main_weighted_f1,test_accuracy,test_balanced_accuracy,test_macro_auc,test_loss,checkpoint_path,output_dir,trainable_params,total_params,trainable_ratio,train_f1_NORM,val_f1_NORM,test_f1_NORM,test_sensitivity_NORM,test_specificity_NORM,test_auc_NORM,train_f1_AMI,val_f1_AMI,test_f1_AMI,test_sensitivity_AMI,test_specificity_AMI,test_auc_AMI,train_f1_IMI,val_f1_IMI,test_f1_IMI,test_sensitivity_IMI,test_specificity_IMI,test_auc_IMI,train_f1_LMI,val_f1_LMI,test_f1_LMI,test_sensitivity_LMI,test_specificity_LMI,test_auc_LMI
no_pretrain,1,OK,,0.9999640129683616,0.9998725580883675,0.6869145712704803,0.6945169712793734,0.7000168579203023,0.6945169712793734,0.6489771374615634,0.8935305909199733,2.7942289681775065,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_1/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_1,512933,512933,1.0,1.0,0.9997100608872137,0.8299681190223167,0.7687007874015748,0.9675881792183031,0.9403018810565743,0.9999110241124656,1.0,0.5946360153256705,0.6708933717579251,0.8166726813424756,0.8544337347392768,0.9999450277609807,0.9997801714662563,0.6784260515603799,0.6718423409973127,0.7367617107942973,0.7822985658849435,1.0,1.0,0.6446280991735537,0.484472049689441,0.9995784148397976,0.9970881819990992
no_pretrain,2,OK,,1.0,0.9991526744552789,0.674895871138673,0.6624982822591727,0.6625679014171201,0.6624982822591727,0.737704871925585,0.8734282742016007,3.8114734079416124,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_2/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_2,512933,512933,1.0,1.0,0.9997100608872137,0.8181386514719848,0.8479330708661418,0.9128693994280267,0.9696685726188421,1.0,0.9982187388671179,0.5059139784946236,0.5423631123919308,0.8116203536629376,0.7895127800594257,1.0,0.9986818980667839,0.646119089882201,0.5977903851896088,0.7846232179226069,0.7376478083557179,1.0,1.0,0.7294117647058823,0.9627329192546584,0.9846824058459809,0.9968839357724174
no_pretrain,3,OK,,1.0,0.9998725759234326,0.7289160174124559,0.7422014566442215,0.7454767965252631,0.7422014566442215,0.8004994934319553,0.9003757518301949,2.8824781511929083,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_3/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_3,512933,512933,1.0,1.0,0.9997102289191538,0.9035045607297167,0.9261811023622047,0.9519542421353671,0.9879519208394945,1.0,1.0,0.5786458333333333,0.6403458213256484,0.8206423673763984,0.7943052113439212,1.0,0.9997800747745766,0.7384464110127827,0.6727381307853091,0.8727087576374746,0.823847088744003,1.0,1.0,0.695067264573991,0.9627329192546584,0.9817313097245643,0.9953987863933608
no_pretrain,4,OK,,1.0,0.9992023886367771,0.8166619260116257,0.765974989693555,0.7611637211891518,0.765974989693555,0.8414182858650763,0.9371382429706621,2.3144229494516235,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_4/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_4,512933,512933,1.0,1.0,0.9988399071925754,0.8605492867787949,0.9945866141732284,0.8772163965681602,0.9815314829271221,1.0,0.9992877492877493,0.6872870249017038,0.7556195965417868,0.8612414290869722,0.8534227492025788,1.0,0.9986818980667839,0.7280993180625983,0.6216781128695132,0.9266802443991853,0.9136223066252566,1.0,1.0,0.9907120743034056,0.9937888198757764,0.9997189432265318,0.9999764331276906
no_pretrain,5,OK,,0.999968141196179,0.99956793942976,0.7920686249304931,0.7514085474783565,0.7533017397449574,0.7514085474783565,0.8109922824874499,0.8952825475499754,2.9441784830494284,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_5/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/no_pretrain/fold_5,512933,512933,1.0,0.9999275309805058,1.0,0.8921806702282662,0.9040354330708661,0.9525262154432793,0.9804734355178911,1.0,0.9989312433202707,0.5960973001871157,0.6426512968299711,0.8392277156261277,0.7801777258701433,0.9999450338042104,0.9993405143987689,0.7415801070192005,0.703493580173186,0.834775967413442,0.820557585052899,1.0,1.0,0.9384164222873901,0.9937888198757764,0.9971894322653176,0.9999214437589684
frozen_backbone,1,OK,,0.9919468172574326,0.9965023916751541,0.7430035004813911,0.7560808025285145,0.754612788072561,0.7560808025285145,0.7182670042607671,0.8962566041037076,1.3783997520744393,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_1/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_1,33924,512933,0.06613729278482765,0.9908774978279756,0.9971031286210892,0.9385113268608414,0.9990157480314961,0.9496663489037178,0.9850456096169581,0.9956355215106439,0.999288256227758,0.5979711692471971,0.6455331412103746,0.8392277156261277,0.835396921803321,0.991756429984612,0.9980215431963069,0.7263681592039801,0.6757240967452971,0.8424134419551935,0.7662082534896578,0.989517819706499,0.9915966386554622,0.7091633466135459,0.5527950310559007,0.9998594716132658,0.9983756315048932
frozen_backbone,2,OK,,0.9914943813423723,0.9958155726572422,0.7240577076115354,0.749622097018002,0.746223823001668,0.749622097018002,0.6965247233478219,0.9057443324256224,1.2054710860594784,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_2/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_2,33924,512933,0.06613729278482765,0.9892908827785818,0.996523754345307,0.927575965273018,0.9990157480314961,0.9399428026692088,0.9839616657784317,0.9944830040932551,0.9982174688057041,0.5822925339994449,0.6046109510086455,0.8522194153735113,0.8508687653205234,0.9905369718309859,0.9969244288224957,0.7252053063802906,0.6855777844132577,0.8251018329938901,0.7885178586306275,0.9916666666666667,0.9915966386554622,0.6611570247933884,0.4968944099378882,0.9998594716132658,0.9996290399729069
frozen_backbone,3,OK,,0.9926124735702724,0.9986094876380929,0.7176838832208436,0.7516833860107187,0.7493074997735798,0.7516833860107187,0.6888126651465765,0.8962490575018623,1.319685033833176,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_3/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_3,33924,512933,0.06613729278482765,0.9910992112309139,0.9991301826616411,0.93790546802595,0.9960629921259843,0.9504289799809342,0.9850347725242639,0.9955476402493322,0.9975026757046022,0.5858310626702997,0.6195965417867435,0.8448213641284735,0.8357293063085456,0.9921363761341765,0.9978050921861282,0.7257224064424443,0.6861749776052553,0.825356415478615,0.7651451492648503,0.9916666666666667,1.0,0.6212765957446809,0.453416149068323,0.9998594716132658,0.9990870019097895
frozen_backbone,4,OK,,0.9914617608347485,0.9951284773743678,0.714605335297961,0.7552562869314278,0.7518354842344087,0.7552562869314278,0.6850122088463091,0.8982855182345961,1.2455319249449384,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_4/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_4,33924,512933,0.06613729278482765,0.9905892572752281,0.995937318630296,0.9354838709677419,0.9990157480314961,0.9469971401334605,0.98303244372218,0.9934105075690116,0.9971530249110321,0.5860724233983287,0.6063400576368876,0.8551064597618189,0.8401128609715488,0.9902154793315743,0.9958269273006809,0.7334167709637046,0.6999104210212004,0.8220468431771895,0.7716106625742919,0.9916317991631799,0.9915966386554622,0.603448275862069,0.43478260869565216,0.9998594716132658,0.998386105670364
frozen_backbone,5,OK,,0.9926607805225149,0.9986254396587292,0.7317394753658732,0.7676240208877284,0.7651434036060516,0.7676240208877284,0.7056935703170635,0.9043850961191774,1.3438062407725195,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_5/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/5_alpanet_finetune_no_attention/20260610_231035/transfer_strategies/frozen_backbone/fold_5,33924,512933,0.06613729278482765,0.9929016369694336,0.9982618771726536,0.9276556776556777,0.9970472440944882,0.9408960915157293,0.9862623664832649,0.996618615411995,0.9982174688057041,0.6342112263899974,0.6870317002881844,0.8498736918080115,0.8519082989006143,0.9936228697086311,0.998022412656559,0.7411593734861941,0.6852791878172588,0.8602342158859471,0.7805899593701863,0.9875,1.0,0.6239316239316239,0.453416149068323,1.0,0.9987797597226441
