split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9879518072289156,0.9919354838709677,0.994535519125683,0.9994050766790058,124
val,AMI,Anterior,0.9938650306748467,1.0,0.9975550122249389,0.9992755591777597,81
val,IMI,Inferior,0.98,0.9735099337748344,0.9941002949852508,0.9992185821172518,151
val,LMI,Lateral,0.9850746268656716,0.9850746268656716,0.9943820224719101,0.9991405332886131,134
test,NORM,Normal,0.9220338983050848,0.9645390070921985,0.9508196721311475,0.9946130294926947,141
test,AMI,Anterior,0.85,0.8762886597938144,0.9560975609756097,0.9849635403570531,97
test,IMI,Inferior,0.8427299703264095,0.7717391304347826,0.9659442724458205,0.9431619329654057,184
test,LMI,Lateral,0.8901098901098901,0.9529411764705882,0.9620853080568721,0.9957345971563981,85
