fold,strategy,epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate,epoch_time,L_BCE,L_ALPA,L_territory,L_exclusive,L_consistency
1,partial_finetune,1,1.2030184319321537,1.0111647793944454,0.5355719677281187,0.7788323676005701,0.0005,0.7182784080505371,0.4096848964691162,1.9893199602762859,0.4756038884321849,0.13386940956115723,0.007067977916449308
1,partial_finetune,2,0.9769862008766389,0.9065978409538806,0.6760454693391875,0.7792443633847992,0.0005,0.7332947254180908,0.34286707639694214,1.9670487244923909,0.37930504480997723,0.08579371869564056,0.0020478273509070277
1,partial_finetune,3,0.8930770486173495,0.8850482668675167,0.748269354319993,0.811017929438982,0.0005,0.757645845413208,0.32749173045158386,1.9559399684270222,0.3653392990430196,0.06880196183919907,0.0009636012255214155
1,partial_finetune,4,0.8625017303816029,0.861753029722563,0.7643950704856484,0.8177576635681378,0.0005,0.7419652938842773,0.2970185875892639,1.9469465017318726,0.3326478600502014,0.0702022115389506,0.001871746693116923
1,partial_finetune,5,0.8325864941301481,0.8849071247476927,0.7718130321416512,0.8024436090225564,0.0005,0.7236149311065674,0.3174936572710673,1.9473718404769897,0.3510601719220479,0.05469140907128652,0.001247721491381526
1,partial_finetune,6,0.8084666628233144,0.848084312929234,0.802789754230062,0.8386810757874601,0.0005,0.7160420417785645,0.29560524225234985,1.938191294670105,0.3386231263478597,0.05147593095898628,0.001113761371622483
1,partial_finetune,7,0.8029865496595141,0.8371708057296108,0.7786344078690031,0.8090813952443834,0.0005,0.7181329727172852,0.29104551672935486,1.9326361815134685,0.3323093156019847,0.04821027566989263,0.0012735996084908645
1,partial_finetune,8,0.7726841149195819,0.8717895788206181,0.810355122066458,0.8042042598772299,0.0005,0.7219147682189941,0.3106951216856639,1.9320296843846638,0.3509421149889628,0.052413043876489006,0.0009883879877937336
1,partial_finetune,9,0.7357872581817735,0.8516934816266449,0.8279042246394932,0.8255430924711668,0.0005,0.7226529121398926,0.3092816968758901,1.9274156093597412,0.3585742115974426,0.04286184161901474,0.0006909045041538775
1,partial_finetune,10,0.7269821133412105,0.8487050860700472,0.8242456820046181,0.8361197284466753,0.0005,0.7299587726593018,0.30982810258865356,1.9256726106007893,0.3602055013179779,0.04589991892377535,0.0010816234862431884
1,partial_finetune,11,0.7044720011697688,0.8754141129238505,0.8392129939750088,0.8076555023923445,0.0005,0.725933313369751,0.32641692956288654,1.9167759418487549,0.37780710061391193,0.04664396308362484,0.0015528047224506736
1,partial_finetune,12,0.6731261820860313,0.8883426735098933,0.877365117416797,0.7969611528822055,0.0005,0.7303054332733154,0.3331332206726074,1.9123169581095378,0.3850031991799672,0.0446296955148379,0.0010140715943028529
1,partial_finetune,13,0.6815989260942164,0.9211448397434933,0.8333367167591766,0.7860221674876848,0.00025,0.7776939868927002,0.3826466004053752,1.9076812267303467,0.4205004076162974,0.03927520538369814,0.0011599058634601533
1,partial_finetune,14,0.6528199793587268,0.8897375548389596,0.8949840360658496,0.7845025065498186,0.00025,0.7212138175964355,0.3463534613450368,1.9056345621744792,0.3967580695947011,0.03708316323657831,0.001352335384581238
1,partial_finetune,15,0.6202221521189515,0.8677998630093856,0.8548062697536382,0.8031924971580144,0.00025,0.7133560180664062,0.3292280336221059,1.9064340591430664,0.378262201944987,0.036884198586146034,0.0012077086721546948
1,partial_finetune,16,0.6241186697718123,0.8875402925719678,0.8705632393004488,0.8093863886770065,0.00025,0.7174272537231445,0.3482545018196106,1.906275709470113,0.39594316482543945,0.034502860779563584,0.001394306270716091
1,partial_finetune,17,0.6112812237000801,0.9057389825162753,0.8770852142286488,0.7963163945608167,0.00025,0.7201788425445557,0.34523812929789227,1.9073158899943035,0.39035197099049884,0.03659577233095964,0.0015052245774616797
1,partial_finetune,18,0.5997291979655414,0.9297978357529976,0.888630074933322,0.779945478250563,0.00025,0.7129220962524414,0.3966892858346303,1.904133915901184,0.4474376340707143,0.03227966899673144,0.0011530595753962796
1,partial_finetune,19,0.590156399028402,0.9419904603085048,0.8817390549361139,0.7964706262939958,0.000125,0.7104177474975586,0.4046594003836314,1.9053492148717244,0.4315629005432129,0.03164851355055968,0.0011567391726809244
1,partial_finetune,20,0.5903994810413307,0.9346069525664961,0.8916933453325859,0.7903681304711053,0.000125,0.7145991325378418,0.40430594484011334,1.9043601751327515,0.4409776230653127,0.03230474547793468,0.0010107220344555874
1,partial_finetune,21,0.5828686348149474,0.9426874711479939,0.9160130057219583,0.7930143737388491,0.000125,0.722437858581543,0.41404232382774353,1.9031902551651,0.4476513961950938,0.033455777913331985,0.0011036832972119253
1,partial_finetune,22,0.580421441877392,0.9246471121277607,0.9114233098834124,0.8051625317284861,0.000125,0.7262411117553711,0.3994043668111165,1.900952418645223,0.4304017722606659,0.03272540122270584,0.0011663432039010029
1,partial_finetune,23,0.5701478174034978,0.9163663160633033,0.9073030777256129,0.7923378522062732,0.000125,0.7276060581207275,0.3840500811735789,1.8995765844980876,0.4165915747483571,0.03298928216099739,0.0013197221560403705
1,partial_finetune,24,0.5616543183864002,0.9265817051202478,0.9082257677845913,0.7961331648329865,0.000125,0.7137618064880371,0.4062332510948181,1.8957152764002483,0.4414247969786326,0.032181039452552795,0.0012680655733371775
1,partial_finetune,25,0.5622768603580098,0.953938194563691,0.9066180713510164,0.8012682255363546,6.25e-05,0.7195708751678467,0.4217185874780019,1.894415020942688,0.4542483985424042,0.032222346713145576,0.0011790739178347092
1,partial_finetune,26,0.5546484161430681,0.9748136938457758,0.9157493520481871,0.7861518373571983,6.25e-05,0.7167565822601318,0.433685561021169,1.8958679835001628,0.4548424979050954,0.030191389843821526,0.0011101639441524942
1,partial_finetune,27,0.5601672563754337,0.9628787468856489,0.9096822819710914,0.8008141762452107,6.25e-05,0.7192878723144531,0.42097964882850647,1.895846684773763,0.4453931252161662,0.030653688435753185,0.0011082256872517366
1,partial_finetune,28,0.5549216287236818,0.9569877553993548,0.906292218608934,0.7909352300242132,6.25e-05,0.7161800861358643,0.4196168581644694,1.8957759141921997,0.4508042335510254,0.031157419085502625,0.0011679551486546795
1,partial_finetune,29,0.5467387370660272,0.9763666324212518,0.9168685520164709,0.7937339989759344,6.25e-05,0.717005729675293,0.4350224733352661,1.8960795005162556,0.4607931574185689,0.030597328518827755,0.0012055182402643065
1,partial_finetune,30,0.5479168862524167,0.9912233646486847,0.925228530177253,0.7691993464052287,6.25e-05,0.7760031223297119,0.4568312664826711,1.8952272335688274,0.48056583603223163,0.029652769677340984,0.0011832331074401736
1,partial_finetune,31,0.5404735694468861,0.9937770912345026,0.9509993652235409,0.7773847926267281,3.125e-05,0.7319250106811523,0.4527687132358551,1.895142952601115,0.47872625788052875,0.03054435799519221,0.0012454616953618824
1,partial_finetune,32,0.5508228553013063,0.9863279302355269,0.9258117801991241,0.7916454442558007,3.125e-05,0.7088277339935303,0.44460811217625934,1.895218292872111,0.47582393884658813,0.031168865660826366,0.001388411697310706
1,partial_finetune,33,0.5354331177724919,0.9858014205811729,0.9282610802061009,0.7916454442558007,3.125e-05,0.7318313121795654,0.44216681520144147,1.8945282697677612,0.4730399151643117,0.03123757429420948,0.0013974460113483171
1,partial_finetune,34,0.5344613589031596,0.981614887714386,0.9296006476757587,0.7916454442558007,3.125e-05,0.7511179447174072,0.4385433495044708,1.8938479820887248,0.47149216135342914,0.03095927896598975,0.0013854607241228223
1,partial_finetune,35,0.5382770711267498,0.9843347072601318,0.9307721518559114,0.7916454442558007,3.125e-05,0.7472705841064453,0.4402529497941335,1.8939290046691895,0.46836431821187335,0.030969877416888874,0.0013664711732417345
1,partial_finetune,36,0.5482397096257814,0.9869928150109841,0.9421058928083128,0.7803709344518792,3.125e-05,0.7196805477142334,0.43870864311854046,1.8949908812840779,0.46547942360242206,0.03095779133339723,0.0013904638083962102
1,partial_finetune,37,0.541873576355652,0.9978269430953013,0.9158322840920881,0.784523472660145,1.5625e-05,0.7273166179656982,0.45163912574450177,1.895591934521993,0.47480786840120953,0.029888855293393135,0.0013528843216287594
1,partial_finetune,38,0.5490764983942811,0.9998413534231589,0.9168407307409299,0.7816374697741422,1.5625e-05,0.7204830646514893,0.449870487054189,1.8950591882069905,0.4722179174423218,0.030055272703369457,0.0013107079236457746
1,partial_finetune,39,0.531940434180515,0.9940592117712531,0.9291353179020638,0.7806495405179614,1.5625e-05,0.7205870151519775,0.44918184479077655,1.8946309089660645,0.47633708516756695,0.030080026636521023,0.0012752373586408794
