split,label,internal_label,f1_score
val,NORM,Normal,1.0
val,AMI,Anterior,1.0
val,IMI,Inferior,1.0
val,LMI,Lateral,1.0
test,NORM,Normal,0.9390681003584229
test,AMI,Anterior,0.8191489361702128
test,IMI,Inferior,0.8641304347826086
test,LMI,Lateral,0.9815950920245399
