split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,1.0,1.0,1.0,1.0,0.01583132310261696
test,0.9009856408339462,0.8957915831663327,0.8951984629157005,0.8957915831663327,0.3289057231678036
