split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9418105008429146,0.9387755102040817,0.9387505362865249,0.9387755102040817,0.20633151610286868
test,0.647794264349103,0.6942800788954635,0.6801597253152916,0.6942800788954635,0.6872354901048559
