split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9911389113408187,0.9898167006109979,0.9898214259074077,0.9913774834437086,0.9997389437142852,0.9898167006109979,0.036552633670046776
test,0.9188406937667815,0.9289940828402367,0.9269989217747073,0.9164778182032037,0.9814216638966693,0.9289940828402367,0.4408332330066365
