,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08330019,0.08334803,0.083285145,0.08328704,0.08327475,0.083426066,0.08338348,0.083303794,0.08329687,0.08337507,0.08338037,0.08333942
AMI,2.383051e-06,2.3807681e-06,2.3844386e-06,2.3804153e-06,2.3832251e-06,2.3806192e-06,0.24962442,0.24989685,0.25014523,0.25031444,2.3843597e-06,2.3832085e-06
IMI,6.274337e-07,6.2774336e-07,0.3332632,0.33340812,0.33332315,6.2544945e-07,6.258787e-07,6.269866e-07,6.2714327e-07,6.265802e-07,6.2643585e-07,6.27109e-07
LMI,0.25010806,0.24981187,2.3840296e-06,2.3829436e-06,2.383997e-06,2.3798686e-06,2.3762339e-06,2.37693e-06,2.3779146e-06,2.3785492e-06,0.24990936,0.25015187
