,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08337414,0.08330898,0.08340591,0.083378576,0.08340396,0.08333177,0.08326134,0.08323905,0.08324715,0.0832988,0.083361015,0.08338951
AMI,0.0073401374,0.0073468895,0.0073256195,0.0073299254,0.0073240525,0.007309309,0.23523603,0.23552307,0.23546225,0.23514585,0.0073243664,0.0073325494
IMI,0.00604055,0.0060434556,0.3150813,0.31538892,0.31516463,0.006045751,0.0060444786,0.0060415636,0.0060396763,0.0060369065,0.006034947,0.006037864
LMI,0.2352393,0.23527706,0.0073393364,0.0073394026,0.0073416815,0.0073494157,0.0073576886,0.0073583317,0.00735438,0.007346123,0.23547417,0.23522301
