split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9309452512419762,0.9203084832904884,0.9205178569084718,0.9203084832904884,0.21889338937317498
test,0.6954931861685983,0.7454909819639278,0.7249734578536515,0.7454909819639278,0.5664287463935439
