epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate
1,1.032512216235316,0.6256057790347508,0.6043086406399787,0.7914243839778005,0.0001
2,0.6711199369541434,0.5610910356044769,0.6317448545065777,0.7999164726131417,0.0001
3,0.47696355442668115,0.5669070311955043,0.6693958483479524,0.5947062945008332,0.0001
4,0.38605963920438013,0.5951405763626099,0.8236665757841124,0.596859640826921,0.0001
5,0.32025046889172043,0.5672681076186044,0.8667573815069899,0.5960970604238314,0.0001
6,0.2807479717010675,0.5705618347440448,0.9112751946601153,0.6095228567106052,0.0001
7,0.22227055735366288,0.553108947617667,0.9445385372923631,0.6253436446902273,0.0001
8,0.17436749484649924,0.5839687309094838,0.9605884228379349,0.6442329290206649,5e-05
9,0.1450161186068557,0.5811442796673093,0.9696617007054146,0.6372437523692882,5e-05
10,0.12714039932849797,0.5733957035200936,0.9740706110445907,0.6456169616546975,5e-05
11,0.11454769948194193,0.5769976952246257,0.9796748541514353,0.6324622531939605,5e-05
12,0.10113265022288921,0.6186840661934444,0.9846427272444752,0.6324085728536434,5e-05
13,0.09438241796438084,0.629098287650517,0.985840982755245,0.6324085728536434,5e-05
14,0.08365079618470614,0.6689436797584806,0.9867646447785581,0.6416922881976646,2.5e-05
15,0.07502074654019156,0.6980434975453785,0.9909730103179175,0.6370040212393782,2.5e-05
16,0.07024919127309046,0.7120730078646115,0.9902134630130821,0.6352976827094474,2.5e-05
17,0.06573334360538527,0.6871129827839988,0.9896697911223835,0.6352976827094474,2.5e-05
18,0.06163461404137833,0.6971328875848225,0.9896697911223835,0.6401545833146747,2.5e-05
19,0.05897414407064749,0.7182443706052644,0.9913311380101608,0.6352976827094474,2.5e-05
20,0.056787210962800094,0.7119892782398632,0.9917409828420267,0.6424043626764925,1.25e-05
21,0.05398517834932305,0.7137013939874512,0.9922923207683405,0.6352976827094474,1.25e-05
22,0.05392932912638021,0.6831412240862846,0.9917409828420267,0.6385750047806964,1.25e-05
23,0.05171277879975563,0.6956020146608353,0.992707455990377,0.635390578732938,1.25e-05
24,0.05028962390713913,0.7127869693296296,0.9922923207683405,0.635390578732938,1.25e-05
25,0.05054215277696765,0.7179976574012211,0.9911377506359764,0.6402148099708309,1.25e-05
26,0.04794271543275478,0.7246238472206252,0.9922950394491326,0.6366840007580674,6.25e-06
27,0.04684901785885179,0.7261677639825004,0.992707455990377,0.6402148099708309,6.25e-06
28,0.04590406769583392,0.7376102464539664,0.9915528858580128,0.638845291080648,6.25e-06
29,0.04538193798169147,0.7352159789630345,0.9911377506359764,0.6366840007580674,6.25e-06
30,0.044860824968579203,0.739485291498048,0.9915528858580128,0.6366840007580674,6.25e-06
31,0.04450302321550458,0.7510457507201603,0.9919678819026633,0.6366840007580674,6.25e-06
32,0.04364779298735219,0.7532459763543946,0.9915528858580128,0.6366840007580674,3.125e-06
33,0.04344896067713582,0.7592495541487422,0.9915528858580128,0.6409722752076321,3.125e-06
34,0.04276697595798692,0.7567170964820045,0.9915528858580128,0.6366840007580674,3.125e-06
35,0.04304802700184113,0.7538242521030563,0.9919678819026633,0.638845291080648,3.125e-06
36,0.04235329898290856,0.7524433955550194,0.9915528858580128,0.6366840007580674,3.125e-06
37,0.042312980287296825,0.7622447492820876,0.9919678819026633,0.6409722752076321,3.125e-06
38,0.041908736838850866,0.758815524833543,0.9915528858580128,0.6366840007580674,1.5625e-06
39,0.04166603336154028,0.759881215436118,0.9915528858580128,0.6366840007580674,1.5625e-06
40,0.04158281569564065,0.7601377708571297,0.9915528858580128,0.6366840007580674,1.5625e-06
41,0.04147282234977844,0.7581461252910751,0.9915528858580128,0.6366840007580674,1.5625e-06
42,0.041341918932144034,0.7594919481447765,0.9915528858580128,0.6366840007580674,1.5625e-06
43,0.041339301118670506,0.7574789492147309,0.9919678819026633,0.6366840007580674,1.5625e-06
44,0.04098586315332457,0.7606104867798942,0.9919678819026633,0.6366840007580674,7.8125e-07
45,0.040912299828473914,0.760796810899462,0.9919678819026633,0.6366840007580674,7.8125e-07
46,0.040881365797547406,0.7606454991868564,0.9919678819026633,0.6366840007580674,7.8125e-07
47,0.040841277134279874,0.7585583872028759,0.9915528858580128,0.6366840007580674,7.8125e-07
48,0.040794092711321145,0.758966497012547,0.9919678819026633,0.6366840007580674,7.8125e-07
49,0.040698819980025294,0.7586292560611453,0.9919678819026633,0.6366840007580674,7.8125e-07
50,0.040662226323471516,0.7599293876971517,0.9919678819026633,0.6366840007580674,3.90625e-07
