split,label,internal_label,f1_score
val,NORM,Normal,0.8288288288288288
val,AMI,Anterior,0.89171974522293
val,IMI,Inferior,0.8676923076923077
val,LMI,Lateral,0.8378378378378378
test,NORM,Normal,0.762962962962963
test,AMI,Anterior,0.7675675675675676
test,IMI,Inferior,0.7086614173228346
test,LMI,Lateral,0.9629629629629629
