split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.9920311332200047,0.9918367346938776,0.9918402963058235,0.9919793697205977,0.9997952898327953,0.9918367346938776,0.030209499474006647
test,0.8659806105799165,0.8658777120315582,0.8636615598612429,0.8738527033642643,0.9836688478769784,0.8658777120315582,0.43582580522202413
