split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9128802078490438,0.9102040816326531,0.9098894904865575,0.9102040816326531,0.2865127143963259
test,0.5720171323332638,0.6666666666666666,0.6254228166172613,0.6666666666666666,0.9961438164908505
