split,label,internal_label,f1_score
val,NORM,Normal,0.8609865470852018
val,AMI,Anterior,0.8774193548387097
val,IMI,Inferior,0.8640483383685801
val,LMI,Lateral,0.8985507246376812
test,NORM,Normal,0.7193675889328063
test,AMI,Anterior,0.7340425531914894
test,IMI,Inferior,0.7007672634271099
test,LMI,Lateral,0.9879518072289156
