split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004849926445418897
test,0.8777555110220441,0.8839273411690489,0.8856445474771448,0.8777555110220441,0.8771158588501021,0.9304029304029304,0.9407407407407408,0.9697802197802198,0.9965201465201465,0.776595744680851,0.7525773195876289,0.9552238805970149,0.9073447197004667,0.8355795148247979,0.842391304347826,0.8984126984126984,0.9553053830227743,1.0,1.0,1.0,1.0,0.9647925623108469,0.5315578689533688
